Company,LSTM Type,n_epoch,n_neuros,n_batch,n_lag,n_seq,Training Time,Indicator Number,Indicators,Trained Date,Start Train Date,End Train/Start Test Date,End Test Date,Model Name,Trend_t+1,APRE_t+1,RMSE_t+1,Trend_t+2,APRE_t+2,RMSE_t+2,Trend_t+3,APRE_t+3,RMSE_t+3,Trend_t+4,APRE_t+4,RMSE_t+4,Trend_t+5,APRE_t+5,RMSE_t+5,Trend_t+6,APRE_t+6,RMSE_t+6,Trend_t+7,APRE_t+7,RMSE_t+7,Trend_t+8,APRE_t+8,RMSE_t+8,Trend_t+9,APRE_t+9,RMSE_t+9,Trend_t+10,APRE_t+10,RMSE_t+10,Trend_t+11,APRE_t+11,RMSE_t+11,Trend_t+12,APRE_t+12,RMSE_t+12,Trend_t+13,APRE_t+13,RMSE_t+13,Trend_t+14,APRE_t+14,RMSE_t+14,Trend_t+15,APRE_t+15,RMSE_t+15,Trend_t+16,APRE_t+16,RMSE_t+16,Trend_t+17,APRE_t+17,RMSE_t+17,Trend_t+18,APRE_t+18,RMSE_t+18,Trend_t+19,APRE_t+19,RMSE_t+19,Trend_t+20,APRE_t+20,RMSE_t+20,Trend_t+21,APRE_t+21,RMSE_t+21,Trend_t+22,APRE_t+22,RMSE_t+22,Trend_t+23,APRE_t+23,RMSE_t+23,Trend_t+24,APRE_t+24,RMSE_t+24,Trend_t+25,APRE_t+25,RMSE_t+25,Trend_t+26,APRE_t+26,RMSE_t+26,Trend_t+27,APRE_t+27,RMSE_t+27,Trend_t+28,APRE_t+28,RMSE_t+28,Trend_t+29,APRE_t+29,RMSE_t+29,Trend_t+30,APRE_t+30,RMSE_t+30
AMZN,vanilla,2500,1,4528,3,1,1.4571061770121256,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_vanilla_nlag3_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5577689243027888,0.01606572203592679,36.742804431697685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,stacked,2500,1,4528,3,1,2.301404841740926,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_stacked_nlag3_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5776892430278885,0.016326238004131757,37.919830876627806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,bi,2500,1,4528,3,1,2.7278148770332336,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_bi_nlag3_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.4103585657370518,0.01725621277007069,37.553132205986955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,cnn,2500,1,4528,3,1,3.1810895562171937,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_cnn_nlag3_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.49800796812749004,0.0164457823704178,36.397831429070166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,conv,2500,1,4528,3,1,17.33041480779648,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_conv_nlag3_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5617529880478087,0.016816647561224952,38.35086218310659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,vanilla,2500,1,4528,3,3,1.8753139177958171,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_vanilla_nlag3_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5697211155378487,0.016523323615655998,39.38015094865066,0.5139442231075697,0.025974576385963104,61.992251820607756,0.5099601593625498,0.033293428995126245,79.90850682146485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,stacked,2500,1,4528,3,3,2.7444361050923667,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_stacked_nlag3_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5976095617529881,0.015883719546263993,36.65752322338326,0.4900398406374502,0.02267837106047739,50.35003293163178,0.4342629482071713,0.028444337172567485,61.09129194720987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,bi,2500,1,4528,3,3,2.847830315430959,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_bi_nlag3_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.41434262948207173,0.017125081734437955,37.48611136460097,0.47410358565737054,0.02430264752668301,51.51450343976459,0.4103585657370518,0.031205814606435244,63.41920770569327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,cnn,2500,1,4528,3,3,3.1289957483609516,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_cnn_nlag3_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5816733067729084,0.016018569569286836,37.01923582201061,0.4701195219123506,0.023088527675760695,50.759660242699155,0.4302788844621514,0.029157769732502413,61.99704354503641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,conv,2500,1,4528,3,3,17.698318727811177,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_conv_nlag3_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5378486055776892,0.016314849111279332,37.19362611577574,0.49800796812749004,0.022814386939061675,50.74221863605296,0.41434262948207173,0.028741512885116404,61.477157307408845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,vanilla,2500,1,4528,5,1,2.633599905172984,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_vanilla_nlag5_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5298804780876494,0.016128946708710026,36.62972006450135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,stacked,2500,1,4528,5,1,4.120287613073985,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_stacked_nlag5_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5856573705179283,0.016339036681558033,38.41173212718451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,bi,2500,1,4528,5,1,4.539064514636993,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_bi_nlag5_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.4701195219123506,0.016266942968407732,36.813949699257776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,cnn,2500,1,4528,5,1,4.346649392445882,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_cnn_nlag5_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5537848605577689,0.016204240043812584,36.80335270682948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,conv,2500,1,4528,5,1,18.901014188925426,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_conv_nlag5_nseq1_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.545816733067729,0.017490110888159098,38.83663953449958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,vanilla,2500,1,4528,5,3,2.9668090462684633,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_vanilla_nlag5_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5816733067729084,0.01592991298950001,36.88468842212978,0.5179282868525896,0.02255179245788371,51.11531571969148,0.4701195219123506,0.028332172698690983,62.84068867017264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,stacked,2500,1,4528,5,3,4.517177287737528,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_stacked_nlag5_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5697211155378487,0.01611134891972605,36.77730130894436,0.47808764940239046,0.023100154488754507,50.77547972620583,0.43824701195219123,0.029262339506154728,61.69934233522364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,bi,2500,1,4528,5,3,4.740252363681793,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_bi_nlag5_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5219123505976095,0.016173971446994735,37.020156217621775,0.47410358565737054,0.023191181162317463,50.67068409548707,0.4342629482071713,0.029256572167563163,62.00118721958186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,cnn,2500,1,4528,5,3,4.481642373402914,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_cnn_nlag5_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.4900398406374502,0.016150533613479394,36.793934797175744,0.47808764940239046,0.022964170268002477,50.53737894335603,0.42231075697211157,0.028942409500605556,61.44426878680851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,conv,2500,1,4528,5,3,20.721503615379333,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_conv_nlag5_nseq3_e2500_b4528_n1_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5219123505976095,0.017067624904997712,38.23920877524117,0.4940239043824701,0.023882430722561934,52.94320434744232,0.41434262948207173,0.030131037290224066,63.007557810819144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,vanilla,2500,2,4528,3,1,2.9797120690345764,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_vanilla_nlag3_nseq1_e2500_b4528_n2_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5776892430278885,0.016973501575048743,39.35093782582578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,stacked,2500,2,4528,3,1,4.598410725593567,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_stacked_nlag3_nseq1_e2500_b4528_n2_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5816733067729084,0.01592102710546001,36.710172953502095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,bi,2500,2,4528,3,1,4.635581195354462,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_bi_nlag3_nseq1_e2500_b4528_n2_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.43824701195219123,0.01859562713604866,38.927430135710075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,cnn,2500,2,4528,3,1,4.1085832715034485,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_cnn_nlag3_nseq1_e2500_b4528_n2_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5816733067729084,0.016042154169625723,36.96986467227616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,conv,2500,2,4528,3,1,17.88841269016266,52,"Share Price,ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma",2019-03-06,01/01/2000,01/01/2018,01/01/2019,AMZN_conv_nlag3_nseq1_e2500_b4528_n2_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.5378486055776892,0.01743112412494285,38.96337528567372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
